;loss;val_loss
0;0.06072905287146568;0.057651665061712265
1;0.050296977162361145;0.05534705892205238
2;0.0495314858853817;0.05087863653898239
3;0.04872182384133339;0.04718790203332901
4;0.04834068566560745;0.04763153940439224
5;0.04789619892835617;0.04773043096065521
6;0.04791930690407753;0.0471566878259182
7;0.04763811081647873;0.04647698625922203
8;0.04740874096751213;0.045914147049188614
9;0.046998389065265656;0.04687114059925079
10;0.04694635793566704;0.046432144939899445
11;0.0468035526573658;0.046414565294981
12;0.04661424458026886;0.04724084585905075
13;0.04651830345392227;0.04584749788045883
14;0.04626540094614029;0.04665272310376167
15;0.04618314653635025;0.04522402212023735
16;0.04595620185136795;0.04678460210561752
17;0.04582755267620087;0.04525849595665932
18;0.04571044445037842;0.045496866106987
19;0.045533161610364914;0.046870939433574677
20;0.045508526265621185;0.04420994222164154
21;0.045337092131376266;0.04449765756726265
22;0.0452263168990612;0.044866204261779785
23;0.045264869928359985;0.04625854268670082
24;0.0450824499130249;0.04460974410176277
25;0.04481765627861023;0.04378495365381241
26;0.045160386711359024;0.04356731101870537
27;0.04472525790333748;0.04494418576359749
28;0.04472631588578224;0.044367242604494095
29;0.044559575617313385;0.04413866251707077
30;0.04461532458662987;0.04433206841349602
31;0.04441473260521889;0.043120965361595154
32;0.04431696981191635;0.04509030282497406
33;0.04441957548260689;0.04557260125875473
34;0.04409170523285866;0.045979056507349014
35;0.04414767399430275;0.04474755749106407
36;0.0440850593149662;0.04359452798962593
37;0.04401211440563202;0.043047260493040085
38;0.0438760481774807;0.04463617503643036
39;0.04375435411930084;0.04299210011959076
40;0.04372922703623772;0.0427124947309494
41;0.043727628886699677;0.04458228498697281
42;0.04369880259037018;0.042913567274808884
43;0.04363546520471573;0.04328383505344391
44;0.04341745004057884;0.0431930311024189
45;0.043304961174726486;0.043343354016542435
46;0.04322897642850876;0.04324121028184891
47;0.04335782676935196;0.0428718663752079
48;0.043304335325956345;0.042668431997299194
49;0.043140023946762085;0.04442305117845535
50;0.04310276731848717;0.04270349070429802
51;0.04307474195957184;0.04376602917909622
52;0.042886488139629364;0.0424375906586647
53;0.04286302626132965;0.04303671047091484
54;0.04275131970643997;0.04279240220785141
55;0.04265797883272171;0.044351011514663696
56;0.04269056394696236;0.044338297098875046
57;0.04259484261274338;0.04333703592419624
58;0.04248426854610443;0.04394049942493439
59;0.04242302477359772;0.04299410432577133
60;0.042422860860824585;0.042563728988170624
61;0.04222938418388367;0.04294243082404137
62;0.04223483428359032;0.04223376139998436
63;0.0422227717936039;0.04276743531227112
64;0.04202895611524582;0.04210641235113144
65;0.04190048947930336;0.04244646802544594
66;0.04183444753289223;0.04353783652186394
67;0.04178486764431;0.042533889412879944
68;0.04189493507146835;0.042483020573854446
69;0.04175872355699539;0.04277096316218376
70;0.041577354073524475;0.042262110859155655
71;0.04149976745247841;0.043416641652584076
72;0.04149878770112991;0.043450236320495605
73;0.04134329780936241;0.04248227924108505
74;0.04138908162713051;0.04307844489812851
75;0.04122310131788254;0.04658466950058937
76;0.04131748899817467;0.042204294353723526
77;0.04104974493384361;0.043032001703977585
78;0.0409926138818264;0.04265662655234337
79;0.04086532071232796;0.042504362761974335
80;0.04078885540366173;0.04387333244085312
81;0.04067821055650711;0.04240525886416435
82;0.04068712890148163;0.0425117053091526
83;0.04051686078310013;0.04357687383890152
84;0.040492091327905655;0.04242420569062233
85;0.04047465696930885;0.04244416207075119
86;0.04016011208295822;0.043563034385442734
87;0.040212590247392654;0.042982008308172226
88;0.04001690819859505;0.04296911880373955
89;0.03996119275689125;0.04263044148683548
90;0.03983859717845917;0.04510359838604927
91;0.03986416757106781;0.04265083372592926
92;0.0397193506360054;0.04314831271767616
93;0.03950314596295357;0.04357767477631569
94;0.0394374318420887;0.04317455738782883
95;0.039412278681993484;0.04392998293042183
96;0.03906005993485451;0.043542858213186264
97;0.03913154453039169;0.04380802437663078
98;0.03895887732505798;0.0443456806242466
99;0.03890420123934746;0.042941004037857056
100;0.0387139655649662;0.04396193474531174
101;0.03866570070385933;0.04437674954533577
102;0.038668010383844376;0.048443812876939774
103;0.038563068956136703;0.043830450624227524
104;0.03837430849671364;0.04715036600828171
105;0.03847057372331619;0.045539967715740204
106;0.038107991218566895;0.0466664582490921
107;0.0382547527551651;0.04558917135000229
108;0.037985410541296005;0.04409942775964737
109;0.037812069058418274;0.04673033207654953
110;0.03768749535083771;0.043973907828330994
111;0.03752785176038742;0.044440917670726776
112;0.037378326058387756;0.04481985419988632
113;0.03726750239729881;0.04409074783325195
114;0.037058696150779724;0.04375903308391571
115;0.037002161145210266;0.04685815051198006
116;0.03701865300536156;0.045116521418094635
117;0.037010226398706436;0.04722641035914421
118;0.03687220811843872;0.04673538729548454
119;0.03671318292617798;0.046192195266485214
120;0.03658311814069748;0.0466749481856823
121;0.03643006458878517;0.04782165586948395
122;0.036280322819948196;0.05048034340143204
123;0.03624805435538292;0.04454401135444641
124;0.03616075590252876;0.04517783224582672
125;0.03585962578654289;0.045979905873537064
126;0.03576991334557533;0.046362876892089844
127;0.03577178344130516;0.04933392256498337
128;0.03569548949599266;0.04508749768137932
129;0.03563123941421509;0.05087539553642273
130;0.035483166575431824;0.04613368213176727
131;0.0352814719080925;0.046440187841653824
132;0.03509934991598129;0.046451106667518616
133;0.035337891429662704;0.045974910259246826
134;0.03509364649653435;0.04571865126490593
135;0.03491611406207085;0.04754158481955528
136;0.034870415925979614;0.04599121958017349
137;0.03470531478524208;0.04611194506287575
138;0.03478195145726204;0.04627346247434616
139;0.03452541306614876;0.04925457388162613
140;0.03447955846786499;0.046569813042879105
141;0.034413404762744904;0.04632442444562912
142;0.034431569278240204;0.047788385301828384
143;0.03423893079161644;0.045844487845897675
144;0.03422650322318077;0.04695383831858635
145;0.03397003933787346;0.047782640904188156
146;0.03401746228337288;0.04700092598795891
147;0.033816758543252945;0.04716359078884125
148;0.03390161320567131;0.045733921229839325
149;0.033627744764089584;0.04704729840159416
150;0.033512163907289505;0.047499652951955795
151;0.033604782074689865;0.04607797786593437
152;0.033436961472034454;0.04824972525238991
153;0.033390868455171585;0.04630536213517189
154;0.03358594328165054;0.04658070206642151
155;0.03330115228891373;0.04748763144016266
156;0.033183321356773376;0.046552885323762894
157;0.03304960951209068;0.048935938626527786
158;0.03294550999999046;0.04644351452589035
159;0.03285039961338043;0.047972001135349274
160;0.0328582227230072;0.04970178380608559
161;0.03278616815805435;0.04661078378558159
162;0.032788243144750595;0.047170668840408325
163;0.032914336770772934;0.04953691363334656
164;0.03270009532570839;0.04996568709611893
165;0.03255694732069969;0.048535048961639404
166;0.03239411115646362;0.0477118194103241
167;0.03240307793021202;0.04843493178486824
168;0.03233585134148598;0.04806627705693245
169;0.03232428431510925;0.052652910351753235
170;0.03222062438726425;0.04726916179060936
171;0.03215932473540306;0.047247983515262604
172;0.03217881917953491;0.04852963611483574
173;0.03214874118566513;0.04727192595601082
