;loss;val_loss
0;0.022221863269805908;0.027274368330836296
1;0.015239177271723747;0.022386545315384865
2;0.01477145217359066;0.016919763758778572
3;0.0145145608112216;0.01335902325809002
4;0.014213615097105503;0.014263173565268517
5;0.014120016247034073;0.013780781999230385
6;0.013901510275900364;0.013069373555481434
7;0.013826639391481876;0.0133955804631114
8;0.013729231432080269;0.012803672812879086
9;0.013592577539384365;0.013087937608361244
10;0.01353464089334011;0.013310019858181477
11;0.013442959636449814;0.012888663448393345
12;0.013309061527252197;0.01294705830514431
13;0.013409340754151344;0.013177696615457535
14;0.013352198526263237;0.012654324062168598
15;0.013242953456938267;0.012822643853724003
16;0.013216130435466766;0.012618232518434525
17;0.013132915832102299;0.012829381972551346
18;0.013083865866065025;0.012628434225916862
19;0.013059689663350582;0.012368817813694477
20;0.01304950937628746;0.012794723734259605
21;0.013043427839875221;0.012558817863464355
22;0.012954859994351864;0.012471053749322891
23;0.01288073230534792;0.012329543940722942
24;0.01286591961979866;0.012562156654894352
25;0.012797923758625984;0.012060335837304592
26;0.012867333367466927;0.01267995499074459
27;0.012798406183719635;0.01228356547653675
28;0.012720266357064247;0.012531428597867489
29;0.01272853184491396;0.012079758569598198
30;0.012625353410840034;0.012461858801543713
31;0.012640213593840599;0.012738031335175037
32;0.012593245133757591;0.011984096840023994
33;0.012443465180695057;0.012695600278675556
34;0.012421303428709507;0.012107987888157368
35;0.012411270290613174;0.011644149199128151
36;0.012362743727862835;0.012227583676576614
37;0.012351125478744507;0.012101675383746624
38;0.012235404923558235;0.012024382129311562
39;0.012260804884135723;0.011813831515610218
40;0.012231351807713509;0.011713451705873013
41;0.012120211496949196;0.011593128554522991
42;0.012139258906245232;0.012182572856545448
43;0.01219929289072752;0.01200675219297409
44;0.01215394027531147;0.011772794649004936
45;0.012048598378896713;0.011616443283855915
46;0.012128070928156376;0.011687676422297955
47;0.012026793323457241;0.01154283992946148
48;0.011980624869465828;0.011820375919342041
49;0.011940608732402325;0.011535790748894215
50;0.011910906992852688;0.011497536674141884
51;0.011845510452985764;0.012259489856660366
52;0.011816855520009995;0.0116841746494174
53;0.011897996068000793;0.011894878931343555
54;0.011794931255280972;0.011348729953169823
55;0.011805343441665173;0.01145287323743105
56;0.011737572960555553;0.01200796291232109
57;0.011795965023338795;0.011358591727912426
58;0.011648567393422127;0.011358922347426414
59;0.011650157161056995;0.01159542053937912
60;0.01168725173920393;0.011776040308177471
